

0003593;Best Director;The Sundowners
0003593;1;0;Best Director;The Nun's Story
0003593;1;1;Best Director;From Here to Eternity
0003593;1;0;Best Director;High Noon
0003593;1;1;Best Documentary, Short Subjects;Benjy
0003593;1;0;Best Director;The Search

0002545;1;0;Best Writing, Original Screenplay;Hail the Conquering Hero
0002545;Best Writing, Original Screenplay;The Miracle of Morgan's Creek
0002545;1;1;Best Writing, Original Screenplay;The Great McGinty





0001425;1;0;Best Director;Trois couleurs: Rouge
0001425;Best Writing, Screenplay Written Directly for the Screen;Trois couleurs: Rouge

0001661;1;0;Best Picture;A Few Good Men

0001129;1;1;Best Director;The Silence of the Lambs

0696247;1;0;Best Writing, Motion Picture Story;The Red Shoes
0696247;1;1;Best Writing, Original Story;49th Parallel
0696247;1;0;Best Writing, Original Screenplay;One of Our Aircraft Is Missing
0696247;Best Writing, Screenplay;49th Parallel



0000416;1;0;Best Writing, Screenplay Written Directly for the Screen;Brazil


0881279;1;1;Best Animated Feature Film of the Year;Toy Story 3
0881279;1;0;Best Writing, Adapted Screenplay;Toy Story 3



0001501;1;0;Best Writing, Screenplay Written Directly for the Screen;Au revoir les enfants
0001501;1;0;Best Director;Atlantic City
0001501;1;0;Best Writing, Story and Screenplay Based on Factual Material or Material Not Previously Published or Produced;Le souffle au coeur


0001023;1;0;Best Director;A Woman Under the Influence
0001023;1;0;Best Writing, Story and Screenplay - Written Directly for the Screen;Faces
0001023;1;0;Best Actor in a Supporting Role;The Dirty Dozen



0000186;1;0;Best Director;Mulholland Dr.
0000186;1;0;Best Director;Blue Velvet
0000186;1;0;Best Director;The Elephant Man
0000186;Best Writing, Screenplay Based on Material from Another Medium;The Elephant Man

0281808;1;1;Best Director;Gone with the Wind

0001348;1;0;Best Documentary, Features;Encounters at the End of the World

0000165;1;0;Best Motion Picture of the Year;Frost/Nixon
0000165;Best Achievement in Directing;Frost/Nixon
0000165;1;1;Best Picture;A Beautiful Mind
0000165;Best Director;A Beautiful Mind



0000487;1;1;Best Achievement in Directing;Life of Pi
0000487;1;0;Best Motion Picture of the Year;Life of Pi
0000487;1;1;Best Achievement in Directing;Brokeback Mountain
0000487;1;0;Best Picture;Wo hu cang long
0000487;Best Director;Wo hu cang long


0000694;1;0;Best Documentary, Feature;The Salt of the Earth
0000694;1;0;Best Documentary, Features;Pina
0000694;1;0;Best Documentary, Features;Buena Vista Social Club




0744023;1;0;Best Writing, Story and Screenplay;Paisà

0695937;1;0;Best Director;The Cardinal
0695937;1;0;Best Picture;Anatomy of a Murder
0695937;1;0;Best Director;Laura






0112218;1;0;Best Director;In Cold Blood
0112218;Best Writing, Screenplay Based on Material from Another Medium;In Cold Blood
0112218;1;0;Best Director;The Professionals
0112218;Best Writing, Screenplay Based on Material from Another Medium;The Professionals
0112218;1;1;Best Writing, Screenplay Based on Material from Another Medium;Elmer Gantry
0112218;1;0;Best Director;Cat on a Hot Tin Roof
0112218;Best Writing, Screenplay Based on Material from Another Medium;Cat on a Hot Tin Roof
0112218;1;0;Best Writing, Screenplay;Blackboard Jungle


0006445;1;0;Best Writing, Story and Screenplay Based on Factual Material or Material Not Previously Published or Produced;Ma nuit chez Maud

0004716;1;0;Best Achievement in Directing;Black Swan


0202088;1;0;Best Director;Pote tin Kyriaki
0202088;Best Writing, Story and Screenplay - Written Directly for the Screen;Pote tin Kyriaki


0903049;1;0;Best Director;Shanghai Express
0903049;1;0;Best Director;Morocco

0000466;1;0;Best Writing, Screenplay Written Directly for the Screen;Le fabuleux destin d'Amélie Poulain








0769874;1;1;Best Director;Patton

0715346;1;1;Best Director;Oliver!
0715346;1;0;Best Director;The Third Man
0715346;1;0;Best Director;The Fallen Idol




0000318;1;0;Best Animated Feature;Frankenweenie
0000318;1;0;Best Animated Feature Film of the Year;Corpse Bride

0886754;1;0;Best Director;San Francisco
0886754;1;0;Best Director;The Thin Man

0314584;1;1;Best Writing, Story and Screenplay - Written Directly for the Screen;Divorzio all'italiana
0314584;1;0;Best Director;Divorzio all'italiana



0027572;1;0;Best Motion Picture of the Year;The Grand Budapest Hotel
0027572;Best Achievement in Directing;The Grand Budapest Hotel
0027572;Best Writing, Original Screenplay;The Grand Budapest Hotel
0027572;1;0;Best Writing, Original Screenplay;Moonrise Kingdom
0027572;1;0;Best Animated Feature Film of the Year;Fantastic Mr. Fox
0027572;1;0;Best Writing, Screenplay Written Directly for the Screen;The Royal Tenenbaums

0001351;1;1;Best Director;The Sting
0001351;1;0;Best Director;Butch Cassidy and the Sundance Kid



0000953;1;0;Best Director;The Last Picture Show
0000953;Best Writing, Screenplay Based on Material from Another Medium;The Last Picture Show



0004056;1;0;Best Writing, Adapted Screenplay;Toy Story 3
0004056;1;1;Best Animated Feature Film of the Year;WALL·E
0004056;1;0;Best Writing, Original Screenplay;WALL·E
0004056;1;1;Best Animated Feature;Finding Nemo
0004056;1;0;Best Writing, Original Screenplay;Finding Nemo
0004056;1;0;Best Writing, Screenplay Written Directly for the Screen;Toy Story

0002020;1;1;Best Writing, Screenplay Based on Material from Another Medium;Missing
0002020;1;0;Best Director;Z
0002020;Best Writing, Screenplay Based on Material from Another Medium;Z

0005222;1;1;Best Director;American Beauty

0000520;1;0;Best Motion Picture of the Year;The Aviator
0000520;1;0;Best Picture;The Insider
0000520;Best Director;The Insider
0000520;Best Writing, Screenplay Based on Material Previously Produced or Published;The Insider



0339030;1;0;Best Achievement in Directing;United 93


0190859;1;1;Best Achievement in Directing;Gravity
